,userId,company,jobTitle,company2,jobTitle2,school,schoolDegree,schoolDegree2,skill1,skill2,skill3,skill4,skill5,skill6,jobLocation2,SchoolDegree,type_skills
1424,738705660.0,thiqah business services,Application Operation,SDAIA | سدايا,Junior Data Scientist T5  at SDAIA Acadmmey,umm al-qura university,Bachelor of Computer Science، Computer Science,,"SKILLS programming (Python, HTML)",Knowledge in SQL techniques,Problem-solving and versatility,Communication,Project Management,,الرياض السعودية,Computer Science,Unkown
1425,880836824.0,مدينة الملك عبدالعزيز للعلوم والتقنية - kacst,Scientific Researcher,,,"master degree, from dublin city university (dcu). science in computing.",Master MCS، Science in Computing,BACHELOR'S DEGREE Computer Science,Data Analytics,Data Visualization,Machine Learning,Statistics,Data Science & Analytics,Hypothesis Testing,,Computer Science,Unkown
1426,554830874.0,sdaia | سدايا,Junior Data Scientist ,,,princess nourah bint abdulrahman university,Bachelor's degree، Information system,,System Identification,Pressure Handling,Self Learning,Active Learning,Commitment towards work,Self-confidence,,Information Systems,programming languages
1427,13690966.0,duke university,Graduate Student,King AbdulAziz University,Lecturer,general assembly,Certificate، Data Science,Doctor of Philosophy - PhD، Computer Science,Databases,Software Development,Algorithms,Unix,Data Mining,XML,,Computer Science,Soft skills
1428,523659114.0,elm company,Lead Data Scientist,Elm Company,Senior Data Scientist,massey university,Bachelor's degree، Computer Software Engineering,Master's degree، Computer Software Engineering,SQL,Microsoft SQL Server,Java,Software Development,Python,C++,"Al-Riyadh Governorate, Saudi Arabia",Software Engineeringe,Unkown
1429,640385319.0,channels by stc,Senior Data Scientist,channels by stc,Data Scientist,king saud university,Bachelor of Information system,,Data analysis,Java,Python,Team work,JavaScript,,,Information Systems,Unkown
1430,243386722.0,solutions by stc,Data Science Manager,Wipro Digital,Development Team Lead,jamia millia islamia,Master's degree، Mathematics,,Research,Teaching,Databases,Data Analysis,Higher Education,Java,"Bengaluru, Karnataka, India",Unkown,Unkown
1431,385319404.0,sdaia | سدايا,Data Scientist,Princess Nourah bint Abdulrahman University,Teaching Assistant,king saud university,Master's degree، Computer Science,Bachelor's degree، Computer Science,Data Mining,Data Analytics,Software Development,Data Analysis,Software Engineering,Research,,Computer Science,Unkown
1432,608901330.0,,,,,,,,,,,,,,,Unkown,programming languages
1433,115601934.0,مجلس الضمان الصحي - council of health insurance,Senior Data Scientist,MonshaatSA,Data Analyst Specialist,university of st. thomas,Master's degree، Computer Software Engineering,Gradutae Certificate، Big Data,Java,Network Security,Databases,SQL,Programming,MySQL,,Software Engineeringe,Unkown
1434,689452515.0,general assembly,data scientist participant,Nural Technologies W.L.L.,Android Developer,king abdulaziz university,Bachelor of Science - BS، computer information systems,,Photoshop,CSS,data analysis,XML,Microsoft Office,Microsoft Word,,Information Systems,Unkown
1435,745983571.0,general assembly,Data Scientist,"College of Computing and Information System, Umm Al Qura University",collaborator at Umm Al-Qura University ,udacity,Nano Degree، Deep Learning,NanoDegree program ، Front end web developer,Machine Learning,Programming,English,Web Design,Artificial Intelligence (AI),Computer Vision,"Makkah, Saudi Arabia",Unkown,Soft skills
1436,742225755.0,koraspond | 360° digital media marketing agency,Software Development Specialist,General Assembly,Data Scientist Participant,university of jeddah,Bachelor's degree، Computer Science,,Computer Science,Data Science,Artificial Intelligence (AI),Programming,Data Analysis,Machine Learning,,Computer Science,Soft skills
1437,211089650.0,ncai,Research Engineer,SDAIA Academy,Junior Data Scientist,king saud university,Bachelor's degree، Information Systems,,Business Analysis,Project Management,Research,Strategic Planning,Team Leadership,Leadership,"Riyadh, Saudi Arabia",Information Systems,Unkown
1438,905666885.0,sdaia academy,Junior data scientist,Ministry of Communications and Information Technology of Saudi Arabia,Internship Trainee,imam abdulrahman bin faisal university,Bachelor of Computer Science، Computer Science,,Machine Learning,Data Science,Natural Language Processing (NLP),Research,Communication,Problem Solving,"Dammam, Eastern, Saudi Arabia",Computer Science,Unkown
1439,951402361.0,sdaia | سدايا,junior Data Scientist,شركة خاصة,Security Executive,,,,,,,,,,,Unkown,Unkown
1440,896925294.0,sdaia | سدايا,Junior Data Scientist ,لجنة التنمية الاجتماعية,مدير مُساعد,al qussaim university,بكالوريوس التربية الخاصة، صعوبات التعلم,,المهارات التحليلية,حل المشاكل,الإدارة,القيادة,العمل الجماعي,التفكير النقدي,السعودية,Unkown,Unkown
1441,947104135.0,,,,,tabouk university,‏Master's degreeMeasurement and Evaluation,General Diploma in Education,الإنجليزية,الأبحاث,المهارات التحليلية,Microsoft Excel,R,التدريب,,Unkown,Unkown
1442,921956082.0,sdaia | سدايا,Junior Data Scientist,Alahsaa Municipality,محلل نظام المعلومات,king faisal university,Bachelor's degree، Information system,,Project Plans,C (Programming Language),Engineering,Sales & Marketing,Profiler,Python (Programming Language),,Information Systems,Unkown
1443,910668187.0,,,,,princess nourah bint abdulrahman university,Bachelor's degree، Computer and Information Sciences and Support Services,,Project Management,Analytical Skills,Communication,Team Leadership,Time Management,English,,Information Systems,Unkown
1444,903956812.0,sdaia | سدايا,Junior Data Scientist,Ministry of Communications and Information Technology of Saudi Arabia,متدرب,invalid3010196,بكالوريوس علوم الحاسب ، علوم الحاسب الآلي,,Machine Learning,Data Analysis,Python (Programming Language),SQL,JavaScript,Java,,Computer Science,Unkown
1445,929443570.0,sdaia | سدايا,Junior Data Scientist,مدينة الملك عبدالعزيز للعلوم والتقنية - KACST,Volunteer,princess nourah bint abdulrahman university,Computer Science,,,,,,,,,Computer Science,Soft skills
1446,918661310.0,sdaia academy,Junior data scientist,King Abdulaziz City for Science and Technology,Data Analyst,princess nourah bint abdulrahman university,Bachelor's degree، Computer Science,,Python (Programming Language),Data Analysis,Microsoft Office,Application Development,Robotics,,,Computer Science,Unkown
1447,183979622.0,saudi saudi aramco,Exploration System Analyst,TechBench,Member,king fahd university of petroleum and minerals,Bachelor of Science - BS، Computer Software Engineering,Nano Degree، Data Scientist,Machine Learning,Python,Data Science,Data Analysis,Statistics,Java,,Information Systems,programming languages
1448,841561112.0,,,,,university of jeddah,B.S. in Statistics Science، statistics,,Microsoft Office,Problem Solving,Decision-Making,Analytical Skills,Quality Control,Statistics,,Information Systems,programming languages
1449,234411756.0,gazt- general authority of zakat & tax,Data Analyst,Hail Cement Company,Data analysis,university of st. thomas,Big Data certification,"Master’s degrees، Master’s degrees in Software Engineering, data science (Big Data)",SQL,Machine Learning,Artificial Intelligence,Data Mining,ERP,Business Process,,Software Engineeringe,programming languages
1450,640544717.0,stc,Data Mining Analyst,General Assembly,Data Scientist - Participant,king saud university,Bachelor's degree، Information System,,Data Science,Machine Learning,Data Analysis,Data Visualization,Data Modeling,Analytical Skills,,Information Systems,programming languages
1451,28386877.0,mrsool | مرسول,Head of Data Science,Al-Imam Muhammad Ibn Saud Islamic University,Teaching Assistant,al-imam muhammad ibn saud islamic university,Bachelor's degree، Compter Science,,Python,Machine Learning,Data Visualization,Data Science,Deep Learning,R,"Riyadh, Saudi Arabia",Computer Science,Unkown
1602,403596802.0,andalus,Lead Data Scientist,Andalus,Data Scientist,general assembly,Data Science,"Bachelor's degree , Mathematics",Python (Programming Language),Problem Solving,Data Analysis,Machine Learning,Unsupervised Learning,SQL,,Unkown,Unkown
1603,105141400.0,stc,Data Science Consultant,stc,Data Scientist Supervisor,king saud university,"Bachelor's degree, Computer Software Engineering",,Python,Machine Learning,Data Science,Data Analysis,pandas,NumPy,,Software Engineeringe,Unkown
1604,424876816.0,stc,Data Mining Specialist,stc,Senior Data Mining Analyst,king saud university,"Master's degree, Computer Engineering","Nanodegree Program, Data Analyst for Enterprise",Analysis,Research,python,Analytical Skills,Engineering,Programming,"Riyadh, Saudi Arabia",Information Systems,programming languages
1605,608950993.0,the royal commission for alula,Analytics and Data Science Lead,National Center for Performance Measurement,Data Scientist,ie school of human sciences and technology (hst),"Master’s Degree, Business Analytics & Big Data","Executive Education, Decision Making with Data Science",Data Analysis,Machine Learning,Data Visualization,Statistics,Python,SQL,,Information Systems,Unkown
1606,697975574.0,ministry of municipal and rural affairs and housing,Data Analyst,Saudi Digital Academy,Data Scientist,samsung innovation campus with misk academy,Internet of things (IOT) Program,Data analyst,Python,Microsoft Power BI,Microsoft Excel,Lucidya,Medallia,SQL,,Unkown,Unkown
1607,298407937.0,aidm,Data Analyst and Quality Assurance,Self-employed,Data Analyst Blogger ,dar al-hekma university,"MIS, Management information system","Data Analyst for Enterprise Nanodegree, Data Science",Teamwork,Team Leadership,Team Management,Leadership,Time Management,Analytical Skills,Saudi Arabia,Management Information Systems,programming languages
1608,647870216.0,bayan (data science & artificial intelligence),Data Scientist,Self-employed,Graphic Designer,king saud university,"Bachelor's degree, Data Management",,Data Governance,Tableau,Microsoft Power BI,Data Management,Graphic Design,Planning skills,,Unkown,Unkown
1609,559122777.0,baker hughes,Data Engineer,SITE سايت,Data Scientist,udacity,"NanoDegree, Data Streaming","Connect - Data Engineering Nanodegree, Data Science",Data Analysis,Data Engineering,Amazon Web Services (AWS),Cloud Computing IaaS,AWS CloudFormation,AWS Cloud Migration,"Riyadh, Saudi Arabia",Unkown,Unkown
1610,30330721.0,confidential,Data Science Consultant,King Saud University,Assistant Professor,"university of california, berkeley","AI Strategy, Artificial Intelligence",Data Monetization Strategy: Creating Value Through Data,Machine Learning,Anomaly Detection,Cyber-security,Security,Web Development,Programming,,Unkown,Unkown
1611,470627103.0,capgemini,Report Analyst,Basserah,Data Scientist,university of khartoum,"Master's degree, Database And data mining","Bachelor's degree, Computer Science",C++,Data Analysis,Data Mining,Microsoft SQL Server,Java,Management,Riyadh,Computer Science,Unkown
1612,735088525.0,الهيئة العامة للإحصاء,Data Analyst,TAHAKOM,Data Analyst,invalid3010196,"bachelor, computer science",,SQL,Python,R,data analyst,machine learning,big data,الرياض السعودية,Computer Science,Unkown
